"url","id","timestamp","author","body"
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P4AQPXH8WTX0YQB486CGM5_01F4P68NJ5RA3MCDRNZ3QHKZV6","02.05.2021, 11:24:03","80bb7b3229fda009aaebac19350175cf8d0d8a975ca48aa0b969a24a79ad5e17","STA naj dokumentacijo pošlje tja, kamor pošilja tudi račune."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P45Q6XSCADPW585BGSMMES","02.05.2021, 10:47:30","3ed976023e6cfd96ddd6a5d6f2d431f0e09c9370f86120bd0c8fb2443880a1a2","cilj je ugasniti medije,enega za drugim,ki n e povelicujejo diktatorske zdruzbe!to vse svet vidi,le do kod bodo pustili da gre ta janez?mislim da na eu predsedstvo ne!!"
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P3ZBAK0S3V510PCN60TDXR","02.05.2021, 10:44:01","9fe3e3d8a28b9964710e59e43d9fa593dff799c3fb521c363b4668b0134a30e7","Zakaj v primeru STA Furs, Finančna/Davčna uprava, ne zmore poslati na STA finančne inšpekcije, če je na STA menda ""tako vse narobe"" ... ? Inšpektor bi se lahko prepričal na terenu, na sedežu agencije, in v primeru, da dokumentacije ni, oziroma je pomanjkljiva, lahko tudi na vrata firme pritisne plombo in podjetje, (začasno) zapre, če so nepravilnosti hude ... Torej Furs v 14 mesecih ni bil sposoben opraviti enega finančnega nadzora na STA ????? A to pomeni, da so na Fursu tako hudo nesposobni ? Kdo tukaj ne opravlja svojega dela ? Kaj počne finančni minister, ki ne zmore poslati na STA finančne inšpekcije ... Da se že enkrat konča ta agonija ..."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P3Y2ZEB8B213C8CG713ES9","02.05.2021, 10:43:19","b76fb79394588b133b5fa5f63110fd653ede8e77300f63e10c5f3e74d7ff7e73","Kopriva trola, da STA ne pošlje dokumentov? Pa dokumente pošilja sem in tja že ves čas. Kako ste lahko v SDS skoncentrirani taki pokvarjenci in lažnivci? Ampak res, kopriva, je kranjski strelec tvoj sinko ali od katere druge koprive? Me prav zanima, če je orožje kupil s trolanjem v kleti. Ta bi bila huda, a ne? Saj bo prišlo na dan. Upam, da pred naslednjimi volitvami, da bo čim več svinjarije razkrite, preden se narod odloči za svoj glas."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P3Y2ZEB8B213C8CG713ES9_01F4P46JG472M6JX83ZSAYXY5P","02.05.2021, 10:47:57","24471d8cf01a0482316844ce2117e2b10937833b483bfe912e0a7f20995f8d36","Desnice nikoli več. Nekaj proti čemur se moramo vsi boriti.."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P3Y2ZEB8B213C8CG713ES9_01F4P46JSGW15EPKWFX3PP8BER","02.05.2021, 10:47:58","9fe3e3d8a28b9964710e59e43d9fa593dff799c3fb521c363b4668b0134a30e7","Dokumentacija je zdaj na Pošti, ker jo Vlada ne želi sprejeti ... Toliko o tem, kdo si želi pregledati poslovanje STA :)))) Zadeva je brutalno bizarna ..."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P3XQW2J6S9Y93ZA6K1NFJS","02.05.2021, 10:43:08","b93379ad34c861f82a5c2ba8423f0f36769412caccb2fa2e1779f780d26bd3fb","Kak zmešan naslov. Samostojne novinarje vsaka oblast hitro ""odstrani"", vsi drugi mediji delajo za oblast. Zato ne dobimo veliko resnice v novicah."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P3VJ1VY4D7HQBXXP016HF2","02.05.2021, 10:41:57","0c56d43ac56beaecb4541b38a129f2f305a35987ba6639d1342cc18fc4c32f10","Če pogledamo delovanje in vodenje političnih strank na slovenskem lahko brez večjega truda ugotovimo, da je SDS edina stranka, ki še vedno, bolj ali manj odkrito, uporablja metode delovanja in vladanja nekdanje komunistične partije, njena propaganda pa se zgleduje po propagandnih metodah nemške NSDAP iz začetka štiridesetih prejšnjega stoletja, seveda vse skupaj zavito v celofan demokracije 21 stoletja. Njen voditelj pa zadrt ortodoksni komunist pod krinko preporoditelja demokratičnih vrednot!"
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P3VJ1VY4D7HQBXXP016HF2_01F4P3YGHFR7FP7F69QDXDT1A6","02.05.2021, 10:43:33","460e587c8ea13bd5cde627814cad9283ffcd69cb313ece4a587a8551f0378021","...in vse skupaj ni niti malo skrito.....ali pa zavito v celofan."
"https://www.24ur.com/novice/fokus/novinarstvo-je-kisik-demokracije.html","c_01F4P3T31J6ESJK689KTWTP3SH","02.05.2021, 10:41:08","25da843d240e972a1ddcda62975d606bdd9ce5d9dbf9e1e07252588651245815","Že, ampak kakšne demokracije, po meri oblasti, elite, ipd., ne pa prve poštene demokracije, kakršna koli bi naj že bila. Če človek želi izvedeti resnico dogajanja v tem svetu, mora iskati druge vire, ker v uradnih (mainstraim) medijih tega ni, ne bo našel."
